<1> Timestamp: 2020.1.3 8:42:29.Connection to SQL server established
<2> Timestamp: 2020.1.3 8:42:30.A sensor node with 49 has opened a new connection
<3> Timestamp: 2020.1.3 8:42:30.A sensor node with 112 has opened a new connection
<4> Timestamp: 2020.1.3 8:42:30.A sensor node with 37 has opened a new connection
<5> Timestamp: 2020.1.3 8:42:30.A sensor node with 21 has opened a new connection
<6> Timestamp: 2020.1.3 8:42:30.A sensor node with 15 has opened a new connection
<1120> Timestamp: 2020.1.3 8:48:5.The sensor node with 37 reports it's too hot(running average temperature=20.491650)
<1121> Timestamp: 2020.1.3 8:48:5.The sensor node with 15 reports it's too hot(running average temperature=20.491650)
<1122> Timestamp: 2020.1.3 8:48:6.The sensor node with 49 reports it's too hot(running average temperature=18.462389)
<1123> Timestamp: 2020.1.3 8:48:6.The sensor node with 112 reports it's too hot(running average temperature=18.656769)
<1124> Timestamp: 2020.1.3 8:48:6.The sensor node with 21 reports it's too hot(running average temperature=18.656769)
<1125> Timestamp: 2020.1.3 8:48:6.The sensor node with 37 reports it's too hot(running average temperature=20.424818)
<1126> Timestamp: 2020.1.3 8:48:6.The sensor node with 15 reports it's too hot(running average temperature=20.424818)
<1127> Timestamp: 2020.1.3 8:48:7.The sensor node with 37 reports it's too hot(running average temperature=20.445948)
<1128> Timestamp: 2020.1.3 8:48:7.The sensor node with 15 reports it's too hot(running average temperature=20.445948)
<1129> Timestamp: 2020.1.3 8:48:8.The sensor node with 112 reports it's too hot(running average temperature=18.576139)
<1130> Timestamp: 2020.1.3 8:48:8.The sensor node with 21 reports it's too hot(running average temperature=18.576139)
<1131> Timestamp: 2020.1.3 8:48:8.The sensor node with 37 reports it's too hot(running average temperature=20.566712)
<1132> Timestamp: 2020.1.3 8:48:8.The sensor node with 15 reports it's too hot(running average temperature=20.566712)
<1133> Timestamp: 2020.1.3 8:48:9.The sensor node with 49 reports it's too hot(running average temperature=18.555502)
<1134> Timestamp: 2020.1.3 8:48:9.The sensor node with 37 reports it's too hot(running average temperature=20.613487)
<1135> Timestamp: 2020.1.3 8:48:9.The sensor node with 15 reports it's too hot(running average temperature=20.613487)
<1136> Timestamp: 2020.1.3 8:48:10.The sensor node with 112 reports it's too hot(running average temperature=18.421423)
<1137> Timestamp: 2020.1.3 8:48:10.The sensor node with 21 reports it's too hot(running average temperature=18.421423)
<1138> Timestamp: 2020.1.3 8:48:10.The sensor node with 37 reports it's too hot(running average temperature=20.680110)
<1139> Timestamp: 2020.1.3 8:48:10.The sensor node with 15 reports it's too hot(running average temperature=20.680110)
<1140> Timestamp: 2020.1.3 8:48:11.The sensor node with 37 reports it's too hot(running average temperature=20.635852)
<1141> Timestamp: 2020.1.3 8:48:11.The sensor node with 15 reports it's too hot(running average temperature=20.635852)
<1142> Timestamp: 2020.1.3 8:48:12.The sensor node with 49 reports it's too hot(running average temperature=18.654780)
<1143> Timestamp: 2020.1.3 8:48:12.The sensor node with 112 reports it's too hot(running average temperature=18.302137)
<1144> Timestamp: 2020.1.3 8:48:12.The sensor node with 21 reports it's too hot(running average temperature=18.302137)
<1145> Timestamp: 2020.1.3 8:48:12.The sensor node with 37 reports it's too hot(running average temperature=20.652981)
<1146> Timestamp: 2020.1.3 8:48:12.The sensor node with 15 reports it's too hot(running average temperature=20.652981)
<1147> Timestamp: 2020.1.3 8:48:13.The sensor node with 37 reports it's too hot(running average temperature=20.846470)
<1148> Timestamp: 2020.1.3 8:48:13.The sensor node with 15 reports it's too hot(running average temperature=20.846470)
<1149> Timestamp: 2020.1.3 8:48:14.The sensor node with 112 reports it's too hot(running average temperature=18.187045)
<1150> Timestamp: 2020.1.3 8:48:14.The sensor node with 21 reports it's too hot(running average temperature=18.187045)
<1151> Timestamp: 2020.1.3 8:48:14.The sensor node with 37 reports it's too hot(running average temperature=20.956564)
<1152> Timestamp: 2020.1.3 8:48:14.The sensor node with 15 reports it's too hot(running average temperature=20.956564)
<1153> Timestamp: 2020.1.3 8:48:15.The sensor node with 49 reports it's too hot(running average temperature=18.670518)
<1154> Timestamp: 2020.1.3 8:48:15.The sensor node with 37 reports it's too hot(running average temperature=21.075341)
<1155> Timestamp: 2020.1.3 8:48:15.The sensor node with 15 reports it's too hot(running average temperature=21.075341)
<1156> Timestamp: 2020.1.3 8:48:16.The sensor node with 112 reports it's too hot(running average temperature=18.138215)
<1157> Timestamp: 2020.1.3 8:48:16.The sensor node with 21 reports it's too hot(running average temperature=18.138215)
<1158> Timestamp: 2020.1.3 8:48:16.The sensor node with 37 reports it's too hot(running average temperature=21.306047)
<1159> Timestamp: 2020.1.3 8:48:16.The sensor node with 15 reports it's too hot(running average temperature=21.306047)
<1160> Timestamp: 2020.1.3 8:48:17.The sensor node with 37 reports it's too hot(running average temperature=21.512276)
<1161> Timestamp: 2020.1.3 8:48:17.The sensor node with 15 reports it's too hot(running average temperature=21.512276)
<1162> Timestamp: 2020.1.3 8:48:18.The sensor node with 49 reports it's too hot(running average temperature=18.649582)
<1163> Timestamp: 2020.1.3 8:48:18.The sensor node with 112 reports it's too hot(running average temperature=18.287591)
<1164> Timestamp: 2020.1.3 8:48:18.The sensor node with 21 reports it's too hot(running average temperature=18.287591)
<1165> Timestamp: 2020.1.3 8:48:18.The sensor node with 37 reports it's too hot(running average temperature=21.734421)
<1166> Timestamp: 2020.1.3 8:48:18.The sensor node with 15 reports it's too hot(running average temperature=21.734421)
<1167> Timestamp: 2020.1.3 8:48:19.The sensor node with 37 reports it's too hot(running average temperature=21.741728)
<1168> Timestamp: 2020.1.3 8:48:19.The sensor node with 15 reports it's too hot(running average temperature=21.741728)
<1169> Timestamp: 2020.1.3 8:48:20.The sensor node with 112 reports it's too hot(running average temperature=18.436780)
<1170> Timestamp: 2020.1.3 8:48:20.The sensor node with 21 reports it's too hot(running average temperature=18.436780)
<1171> Timestamp: 2020.1.3 8:48:20.The sensor node with 37 reports it's too hot(running average temperature=21.634778)
<1172> Timestamp: 2020.1.3 8:48:20.The sensor node with 15 reports it's too hot(running average temperature=21.634778)
<1173> Timestamp: 2020.1.3 8:48:21.The sensor node with 49 reports it's too hot(running average temperature=18.752376)
<1174> Timestamp: 2020.1.3 8:48:21.The sensor node with 15 reports it's too hot(running average temperature=21.612872)
<1175> Timestamp: 2020.1.3 8:48:21.The sensor node with 37 reports it's too hot(running average temperature=21.612872)
<1176> Timestamp: 2020.1.3 8:48:22.The sensor node with 112 reports it's too hot(running average temperature=18.426948)
<1177> Timestamp: 2020.1.3 8:48:22.The sensor node with 21 reports it's too hot(running average temperature=18.426948)
<1178> Timestamp: 2020.1.3 8:48:22.The sensor node with 37 reports it's too hot(running average temperature=21.503432)
<1179> Timestamp: 2020.1.3 8:48:22.The sensor node with 15 reports it's too hot(running average temperature=21.503432)
<1180> Timestamp: 2020.1.3 8:48:23.The sensor node with 37 reports it's too hot(running average temperature=21.343288)
<1181> Timestamp: 2020.1.3 8:48:23.The sensor node with 15 reports it's too hot(running average temperature=21.343288)
<1182> Timestamp: 2020.1.3 8:48:24.The sensor node with 49 reports it's too hot(running average temperature=18.748257)
<1183> Timestamp: 2020.1.3 8:48:24.The sensor node with 112 reports it's too hot(running average temperature=18.405320)
<1184> Timestamp: 2020.1.3 8:48:24.The sensor node with 21 reports it's too hot(running average temperature=18.405320)
<1185> Timestamp: 2020.1.3 8:48:24.The sensor node with 37 reports it's too hot(running average temperature=21.220394)
<1186> Timestamp: 2020.1.3 8:48:24.The sensor node with 15 reports it's too hot(running average temperature=21.220394)
<1187> Timestamp: 2020.1.3 8:48:25.The sensor node with 37 reports it's too hot(running average temperature=21.296103)
<1188> Timestamp: 2020.1.3 8:48:25.The sensor node with 15 reports it's too hot(running average temperature=21.296103)
<1189> Timestamp: 2020.1.3 8:48:26.The sensor node with 112 reports it's too hot(running average temperature=18.335234)
<1190> Timestamp: 2020.1.3 8:48:26.The sensor node with 21 reports it's too hot(running average temperature=18.335234)
<1191> Timestamp: 2020.1.3 8:48:26.The sensor node with 37 reports it's too hot(running average temperature=21.473436)
<1192> Timestamp: 2020.1.3 8:48:26.The sensor node with 15 reports it's too hot(running average temperature=21.473436)
<1193> Timestamp: 2020.1.3 8:48:27.The sensor node with 49 reports it's too hot(running average temperature=18.643369)
<1194> Timestamp: 2020.1.3 8:48:27.The sensor node with 37 reports it's too hot(running average temperature=21.593108)
<1195> Timestamp: 2020.1.3 8:48:27.The sensor node with 15 reports it's too hot(running average temperature=21.593108)
<1196> Timestamp: 2020.1.3 8:48:28.The sensor node with 112 reports it's too hot(running average temperature=18.240045)
<1197> Timestamp: 2020.1.3 8:48:28.The sensor node with 21 reports it's too hot(running average temperature=18.240045)
<1198> Timestamp: 2020.1.3 8:48:28.The sensor node with 37 reports it's too hot(running average temperature=21.773367)
<1199> Timestamp: 2020.1.3 8:48:28.The sensor node with 15 reports it's too hot(running average temperature=21.773367)
<1200> Timestamp: 2020.1.3 8:48:29.The sensor node with 37 reports it's too hot(running average temperature=21.892927)
<1201> Timestamp: 2020.1.3 8:48:29.The sensor node with 15 reports it's too hot(running average temperature=21.892927)
<1202> Timestamp: 2020.1.3 8:48:30.The sensor node with 49 reports it's too hot(running average temperature=18.571274)
<1203> Timestamp: 2020.1.3 8:48:30.The sensor node with 112 reports it's too hot(running average temperature=18.247539)
<1204> Timestamp: 2020.1.3 8:48:30.The sensor node with 21 reports it's too hot(running average temperature=18.247539)
<1205> Timestamp: 2020.1.3 8:48:30.The sensor node with 37 reports it's too hot(running average temperature=21.846463)
<1206> Timestamp: 2020.1.3 8:48:30.The sensor node with 15 reports it's too hot(running average temperature=21.846463)
<1207> Timestamp: 2020.1.3 8:48:31.The sensor node with 37 reports it's too hot(running average temperature=21.893975)
<1208> Timestamp: 2020.1.3 8:48:31.The sensor node with 15 reports it's too hot(running average temperature=21.893975)
<1209> Timestamp: 2020.1.3 8:48:32.The sensor node with 112 reports it's too hot(running average temperature=18.311550)
<1210> Timestamp: 2020.1.3 8:48:32.The sensor node with 21 reports it's too hot(running average temperature=18.311550)
<1211> Timestamp: 2020.1.3 8:48:32.The sensor node with 37 reports it's too hot(running average temperature=21.916147)
<1212> Timestamp: 2020.1.3 8:48:32.The sensor node with 15 reports it's too hot(running average temperature=21.916147)
<1213> Timestamp: 2020.1.3 8:48:33.The sensor node with 49 reports it's too hot(running average temperature=18.570027)
<1214> Timestamp: 2020.1.3 8:48:33.The sensor node with 37 reports it's too hot(running average temperature=21.940602)
<1215> Timestamp: 2020.1.3 8:48:33.The sensor node with 15 reports it's too hot(running average temperature=21.940602)
<1216> Timestamp: 2020.1.3 8:48:34.The sensor node with 112 reports it's too hot(running average temperature=18.485460)
<1217> Timestamp: 2020.1.3 8:48:34.The sensor node with 21 reports it's too hot(running average temperature=18.485460)
<1218> Timestamp: 2020.1.3 8:48:34.The sensor node with 37 reports it's too hot(running average temperature=22.062339)
<1219> Timestamp: 2020.1.3 8:48:34.The sensor node with 15 reports it's too hot(running average temperature=22.062339)
<1220> Timestamp: 2020.1.3 8:48:35.The sensor node with 37 reports it's too hot(running average temperature=22.005122)
<1221> Timestamp: 2020.1.3 8:48:35.The sensor node with 15 reports it's too hot(running average temperature=22.005122)
<1222> Timestamp: 2020.1.3 8:48:36.The sensor node with 49 reports it's too hot(running average temperature=18.544217)
<1223> Timestamp: 2020.1.3 8:48:36.The sensor node with 112 reports it's too hot(running average temperature=18.647399)
<1224> Timestamp: 2020.1.3 8:48:36.The sensor node with 21 reports it's too hot(running average temperature=18.647399)
<1225> Timestamp: 2020.1.3 8:48:36.The sensor node with 37 reports it's too hot(running average temperature=21.950682)
<1226> Timestamp: 2020.1.3 8:48:36.The sensor node with 15 reports it's too hot(running average temperature=21.950682)
<1227> Timestamp: 2020.1.3 8:48:37.The sensor node with 37 reports it's too hot(running average temperature=22.095587)
<1228> Timestamp: 2020.1.3 8:48:37.The sensor node with 15 reports it's too hot(running average temperature=22.095587)
<1229> Timestamp: 2020.1.3 8:48:38.The sensor node with 112 reports it's too hot(running average temperature=18.811265)
<1230> Timestamp: 2020.1.3 8:48:38.The sensor node with 21 reports it's too hot(running average temperature=18.811265)
<1231> Timestamp: 2020.1.3 8:48:38.The sensor node with 37 reports it's too hot(running average temperature=22.100696)
<1232> Timestamp: 2020.1.3 8:48:38.The sensor node with 15 reports it's too hot(running average temperature=22.100696)
<1233> Timestamp: 2020.1.3 8:48:39.The sensor node with 49 reports it's too hot(running average temperature=18.441801)
<1234> Timestamp: 2020.1.3 8:48:39.The sensor node with 37 reports it's too hot(running average temperature=21.867873)
<1235> Timestamp: 2020.1.3 8:48:39.The sensor node with 15 reports it's too hot(running average temperature=21.867873)
<1236> Timestamp: 2020.1.3 8:48:40.The sensor node with 112 reports it's too hot(running average temperature=18.865968)
<1237> Timestamp: 2020.1.3 8:48:40.The sensor node with 21 reports it's too hot(running average temperature=18.865968)
